parse metadata,infra.grpc.invoker,get metadata from header,parseDataReportFlag ok,DeleteFieldValues <:REQ:>,<:staticStrategies:>,rego exec input:<:MAP:>,computeOwnObjectIDs end,build <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,<:REQ:>,AuthListByName <:<:ChineseInfo:>:>,no need or no have tags [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,getDept success,getBackupEmp success,Depts only have yunzhanghu,no need or no have tags,getPermTagsAndValues <:*:>,build <:*:>,build <:*:> <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,ClientEnvHandler is <:*:>,<:GIN:>,no need compute team member perm,Response=<:MAP:>,message,approve callback start,svc.ApproveCallback failed,approve status error,superiorAndDeputy empty,loaded policy count:<:NUM:>,<:list modules:>,loadRegoMySQLInterval success,strconv.ParseIn<:updateFanweiEmployee failed:>,getBackupEm<:updateFanweiEmployee failed:>,callback status error,timestamp,unknown
5535,5535,5535,5535,2033,24,511,24,148,2033,363,24,157,131,120,24,24,511,363,30,30,24,6,6,6,6,5,33,2,2,2,26,26,1,2023-12-31 10:44:00,0
5585,5585,5585,5585,2032,24,556,24,151,2032,405,24,166,128,119,24,24,556,405,34,34,24,10,10,10,10,10,27,2,2,2,38,38,0,2023-12-31 10:46:00,0
5566,5566,5566,5566,2022,24,559,24,146,2022,413,24,170,129,119,24,24,559,413,29,29,24,5,5,5,5,5,30,2,2,2,41,41,0,2023-12-31 10:48:00,0
5522,5522,5522,5522,2029,24,506,24,148,2029,358,24,154,123,120,24,24,506,358,30,30,24,6,6,6,6,5,9,2,2,2,31,31,1,2023-12-31 10:50:00,0
5604,5604,5604,5604,2031,24,567,24,146,2031,421,24,172,133,121,24,24,567,421,29,29,24,5,5,5,5,5,36,2,2,2,39,39,0,2023-12-31 10:52:00,0
5592,5592,5592,5592,2037,24,574,24,152,2037,422,24,148,123,120,24,24,574,422,34,34,24,10,10,10,10,10,9,2,2,2,25,25,0,2023-12-31 10:54:00,0
5503,5503,5503,5503,2030,24,480,24,148,2030,332,24,156,131,119,24,24,480,332,30,30,24,6,6,6,6,5,36,2,2,2,25,25,1,2023-12-31 10:56:00,0
5578,5577,5577,5577,2038,24,547,24,147,2038,400,24,153,130,120,24,24,547,400,29,29,24,5,5,5,5,5,30,2,2,2,23,23,0,2023-12-31 10:58:00,0
5582,5582,5582,5582,2040,24,554,24,147,2040,407,24,152,130,120,24,24,554,407,30,30,24,6,6,6,6,5,30,2,2,2,22,22,1,2023-12-31 11:00:00,0
5449,5450,5450,5450,2028,24,453,24,152,2028,301,24,147,125,118,24,24,453,301,34,34,24,10,10,10,10,10,21,2,2,2,22,22,0,2023-12-31 11:02:00,0
5508,5508,5508,5508,2034,24,479,24,147,2034,332,24,160,125,119,24,24,479,332,29,29,24,5,5,5,5,5,18,2,2,2,35,35,0,2023-12-31 11:04:00,0
5485,5485,5485,5485,2031,24,484,24,147,2031,337,24,141,122,120,24,24,484,337,30,30,24,6,6,6,6,5,6,2,2,2,19,19,1,2023-12-31 11:06:00,0
5490,5490,5490,5490,2043,24,454,24,152,2043,302,24,155,130,119,24,24,454,302,34,34,24,10,10,10,10,10,33,2,2,2,25,25,0,2023-12-31 11:08:00,0
5562,5562,5562,5562,2016,22,578,22,146,2016,432,22,160,125,118,22,22,578,432,29,29,22,5,5,5,5,5,21,2,2,2,35,35,0,2023-12-31 11:10:00,0
5600,5599,5598,5598,2033,24,566,24,147,2033,419,24,165,130,120,24,24,566,419,30,30,24,6,6,6,6,5,30,2,2,2,35,35,1,2023-12-31 11:12:00,0
5593,5595,5595,5595,2030,24,575,24,147,2030,428,24,153,127,119,24,24,575,428,29,29,24,5,5,5,5,5,24,2,2,2,26,26,0,2023-12-31 11:14:00,0
5513,5512,5512,5512,2033,24,496,24,152,2033,344,24,151,123,120,24,24,496,344,34,34,24,10,10,10,10,10,9,2,2,2,28,28,0,2023-12-31 11:16:00,0
5532,5533,5533,5533,2028,24,521,24,147,2028,374,24,154,126,119,24,24,521,374,30,30,24,6,6,6,6,5,21,2,2,2,28,28,1,2023-12-31 11:18:00,0
5556,5555,5555,5555,2028,24,538,24,147,2028,391,24,153,128,120,24,24,538,391,29,29,24,5,5,5,5,5,24,2,2,2,25,25,0,2023-12-31 11:20:00,0
5404,5404,5404,5404,2021,24,408,24,148,2021,260,24,153,127,120,24,24,408,260,30,30,24,6,6,6,6,5,21,2,2,2,26,26,1,2023-12-31 11:22:00,0
5547,5548,5548,5548,2033,24,530,24,151,2033,379,24,151,128,119,24,24,530,379,34,34,24,10,10,10,10,10,27,2,2,2,23,23,0,2023-12-31 11:24:00,0
5614,5614,5614,5614,2037,24,585,24,147,2037,438,24,156,127,118,24,24,585,438,29,29,24,5,5,5,5,5,27,2,2,2,29,29,0,2023-12-31 11:26:00,0
5503,5503,5503,5503,2041,24,476,24,148,2041,328,24,150,128,120,24,24,476,328,30,30,24,6,6,6,6,5,24,2,2,2,22,22,1,2023-12-31 11:28:00,0
5604,5604,5604,5604,2038,24,574,24,151,2038,423,24,162,125,118,24,24,574,423,34,34,24,10,10,10,10,10,21,2,2,2,37,37,0,2023-12-31 11:30:00,0
5562,5560,5560,5560,2028,24,526,24,147,2028,379,24,168,131,121,24,24,526,379,29,29,24,5,5,5,5,5,30,2,2,2,37,37,0,2023-12-31 11:32:00,0
5494,5495,5495,5495,2013,24,517,24,146,2013,371,24,156,129,117,24,24,517,371,29,29,24,6,6,6,6,5,36,2,2,2,27,27,1,2023-12-31 11:34:00,0
5528,5527,5527,5527,2030,24,516,24,146,2030,370,24,148,126,120,24,24,516,370,29,29,24,5,5,5,5,5,18,2,2,2,22,22,0,2023-12-31 11:36:00,0
5542,5544,5544,5544,2034,22,515,22,152,2034,363,22,164,125,119,22,22,515,363,34,34,22,10,10,10,10,10,18,2,2,2,39,39,0,2023-12-31 11:38:00,0
5551,5551,5551,5551,2037,24,513,24,148,2037,365,24,164,126,119,24,24,513,365,30,30,24,6,6,6,6,5,21,2,2,2,38,38,1,2023-12-31 11:40:00,0
5533,5531,5531,5531,2025,24,526,24,147,2025,379,24,154,129,118,24,24,526,379,29,29,24,5,5,5,5,5,33,2,2,2,25,25,0,2023-12-31 11:42:00,0
5537,5539,5539,5539,2030,24,524,24,147,2030,377,24,151,124,119,24,24,524,377,30,30,24,6,6,6,6,5,15,2,2,2,27,27,1,2023-12-31 11:44:00,0
5548,5548,5548,5548,2032,24,528,24,152,2032,376,24,159,129,120,24,24,528,376,34,34,24,10,10,10,10,10,27,2,2,2,30,30,0,2023-12-31 11:46:00,0
5616,5616,5616,5616,2033,24,592,24,146,2033,446,24,157,123,121,24,24,592,446,29,29,24,5,5,5,5,5,6,2,2,2,34,34,0,2023-12-31 11:48:00,0
5600,5600,5600,5600,2034,24,579,24,148,2034,431,24,154,128,121,24,24,579,431,30,30,24,6,6,6,6,5,21,2,2,2,26,26,1,2023-12-31 11:50:00,0
5462,5462,5462,5462,2033,24,455,24,152,2033,303,24,140,121,118,24,24,455,303,34,34,24,10,10,10,10,10,9,2,2,2,19,19,0,2023-12-31 11:52:00,0
5589,5589,5589,5589,2032,24,618,24,147,2032,471,24,158,131,120,24,24,618,420,30,30,24,6,6,5,5,5,33,2,2,2,27,27,0,2023-12-31 11:54:00,52
5542,5542,5542,5542,2017,24,543,24,147,2017,396,24,166,129,118,24,24,543,396,30,30,24,6,6,6,6,5,33,2,2,2,37,37,1,2023-12-31 11:56:00,0
5599,5599,5599,5599,2034,24,561,24,147,2034,414,24,172,131,121,24,24,561,414,29,29,24,5,5,5,5,5,30,2,2,2,41,41,0,2023-12-31 11:58:00,0
5613,5613,5613,5613,2034,24,588,24,152,2034,436,24,159,130,120,24,24,588,436,34,34,24,10,10,10,10,10,30,2,2,2,29,29,0,2023-12-31 12:00:00,0
5489,5487,5489,5489,2021,24,493,24,147,2021,346,24,150,126,119,24,24,493,346,30,30,24,6,6,6,6,5,21,2,2,2,24,24,1,2023-12-31 12:02:00,0
5619,5619,5619,5619,2046,24,567,24,147,2046,420,24,163,127,118,24,24,567,420,29,29,24,5,5,5,5,5,27,2,2,2,36,36,0,2023-12-31 12:04:00,0
5486,5486,5486,5486,2032,23,472,23,148,2032,324,23,149,124,119,23,23,472,324,30,30,23,6,6,6,6,5,15,2,2,2,25,25,1,2023-12-31 12:06:00,0
5423,5423,5423,5423,2037,23,412,23,151,2037,261,23,139,124,118,23,23,412,261,34,34,23,10,10,10,10,10,18,2,2,2,15,15,0,2023-12-31 12:08:00,0
5524,5524,5524,5524,2036,24,500,24,147,2036,353,24,151,124,120,24,24,500,353,29,29,24,5,5,5,5,5,12,2,2,2,27,27,0,2023-12-31 12:10:00,0
5565,5565,5565,5565,2031,24,549,24,148,2031,401,24,152,132,119,24,24,549,401,30,30,24,6,6,6,6,5,39,2,2,2,20,20,1,2023-12-31 12:12:00,0
5570,5569,5569,5569,2026,24,552,24,151,2026,401,24,166,131,120,24,24,552,401,34,34,24,10,10,10,10,10,33,2,2,2,35,35,0,2023-12-31 12:14:00,0
5571,5572,5572,5572,2041,24,529,24,147,2041,382,24,159,129,118,24,24,529,382,29,29,24,5,5,5,5,5,33,2,2,2,30,30,0,2023-12-31 12:16:00,0
5503,5503,5503,5503,2021,24,528,24,147,2021,381,24,144,127,119,24,24,528,381,30,30,24,6,6,6,6,5,24,2,2,2,17,17,1,2023-12-31 12:18:00,0
5583,5583,5583,5583,2038,24,548,24,147,2038,401,24,157,128,118,24,24,548,401,29,29,24,5,5,5,5,5,30,2,2,2,29,29,0,2023-12-31 12:20:00,0
5469,5468,5468,5468,2024,24,462,24,151,2024,311,24,161,132,121,24,24,462,311,34,34,24,10,10,10,10,10,33,2,2,2,29,29,0,2023-12-31 12:22:00,0
5516,5516,5516,5516,2035,24,495,24,148,2035,347,24,149,123,118,24,24,495,347,30,30,24,6,6,6,6,5,15,2,2,2,26,26,1,2023-12-31 12:24:00,0
5561,5562,5562,5562,2044,24,525,24,147,2044,378,24,152,131,120,24,24,525,378,29,29,24,5,5,5,5,5,33,2,2,2,21,21,0,2023-12-31 12:26:00,0
5542,5538,5538,5538,2042,24,506,24,147,2042,359,24,153,128,118,24,24,506,359,30,30,24,6,6,6,6,5,30,2,2,2,25,25,1,2023-12-31 12:28:00,0
5536,5540,5540,5540,2029,24,520,24,152,2029,368,24,158,126,120,24,24,520,368,34,34,24,10,10,10,10,10,18,2,2,2,32,32,0,2023-12-31 12:30:00,0
5584,5584,5584,5584,2035,24,562,24,147,2035,415,24,156,128,118,24,24,562,415,29,29,24,5,5,5,5,5,30,2,2,2,28,28,0,2023-12-31 12:32:00,0
5544,5544,5544,5544,2035,24,517,24,147,2035,370,24,156,129,119,24,24,517,370,30,30,24,6,6,6,6,5,30,2,2,2,27,27,1,2023-12-31 12:34:00,0
5570,5567,5567,5567,2035,24,547,23,152,2035,395,23,156,128,119,23,23,547,395,34,34,23,10,10,10,10,10,27,2,2,2,28,28,0,2023-12-31 12:36:00,0
5557,5560,5560,5560,2029,22,537,23,147,2029,390,23,156,131,121,23,23,537,390,29,29,23,5,5,5,5,5,30,2,2,2,25,25,0,2023-12-31 12:38:00,0
5533,5533,5533,5533,2014,24,543,24,147,2014,396,24,167,132,120,24,24,543,396,30,30,24,6,6,6,6,5,36,2,2,2,35,35,1,2023-12-31 12:40:00,0
5439,5438,5438,5438,2024,24,441,24,146,2024,295,24,145,126,120,24,24,441,295,29,29,24,5,5,5,5,5,18,2,2,2,19,19,0,2023-12-31 12:42:00,0
5586,5587,5587,5587,2040,24,667,24,152,2040,515,24,146,130,120,24,24,667,515,34,34,24,10,10,10,10,10,30,2,2,2,16,16,0,2023-12-31 12:44:00,0
5628,5629,5628,5628,2036,24,604,24,148,2036,456,24,154,127,118,24,24,604,456,30,30,24,6,6,6,6,5,27,2,2,2,27,27,1,2023-12-31 12:46:00,0
5615,5614,5614,5614,2041,24,577,24,147,2041,430,24,157,127,119,24,24,577,430,29,29,24,5,5,5,5,5,24,2,2,2,30,30,0,2023-12-31 12:48:00,0
5564,5565,5565,5565,2031,24,643,24,147,2031,496,24,158,129,119,24,24,643,496,30,30,24,6,6,6,6,5,30,2,2,2,29,29,1,2023-12-31 12:50:00,0
5566,5566,5566,5566,2026,24,561,24,152,2026,409,24,150,123,119,24,24,561,409,34,34,24,10,10,10,10,10,12,2,2,2,27,27,0,2023-12-31 12:52:00,0
5549,5549,5549,5549,2033,24,521,24,147,2033,374,24,162,128,121,24,24,521,374,29,29,24,5,5,5,5,5,21,2,2,2,34,34,0,2023-12-31 12:54:00,0
5524,5524,5524,5524,2035,24,492,24,147,2035,345,24,164,130,122,24,24,492,345,30,30,24,6,6,6,6,5,24,2,2,2,34,34,1,2023-12-31 12:56:00,0
5570,5570,5570,5570,2036,24,542,24,152,2036,390,24,158,126,119,24,24,542,390,34,34,24,10,10,10,10,10,21,2,2,2,32,32,0,2023-12-31 12:58:00,0
5509,5508,5508,5508,2020,24,518,24,146,2020,372,24,156,124,117,24,24,518,372,29,29,24,5,5,5,5,5,21,2,2,2,32,32,0,2023-12-31 13:00:00,0
5482,5480,5483,5483,2031,22,475,22,148,2031,327,22,148,128,119,22,22,475,327,30,30,22,6,6,6,6,5,27,2,2,2,20,20,1,2023-12-31 13:02:00,0
5504,5504,5504,5504,2033,24,477,24,146,2033,331,24,157,125,119,24,24,477,331,29,29,24,5,5,5,5,5,18,2,2,2,32,32,0,2023-12-31 13:04:00,0
5468,5467,5467,5467,2033,24,461,24,152,2033,309,24,145,121,118,24,24,461,309,34,34,24,10,10,10,10,10,9,2,2,2,24,24,0,2023-12-31 13:06:00,0
5430,5427,5427,5427,2034,24,405,24,148,2034,257,24,153,124,119,24,24,405,257,30,30,24,6,6,6,6,5,15,2,2,2,29,29,1,2023-12-31 13:08:00,0
5531,5534,5534,5534,2038,24,512,24,146,2038,366,24,149,127,119,24,24,512,366,29,29,24,5,5,5,5,5,24,2,2,2,22,22,0,2023-12-31 13:10:00,0
5538,5539,5539,5539,2035,24,510,24,148,2035,362,24,156,124,118,24,24,510,362,30,30,24,6,6,6,6,5,18,2,2,2,32,32,1,2023-12-31 13:12:00,0
5542,5542,5542,5542,2029,24,538,24,152,2029,386,24,148,128,119,24,24,538,386,34,34,24,10,10,10,10,10,27,2,2,2,20,20,0,2023-12-31 13:14:00,0
5606,5606,5606,5606,2041,24,568,24,146,2041,422,24,160,127,119,24,24,568,422,29,29,24,5,5,5,5,5,24,2,2,2,33,33,0,2023-12-31 13:16:00,0
5521,5521,5521,5521,2030,24,503,24,148,2030,355,24,154,127,120,24,24,503,355,30,30,24,6,6,6,6,5,21,2,2,2,27,27,1,2023-12-31 13:18:00,0
5542,5541,5541,5541,2035,24,523,24,152,2035,371,24,151,127,119,24,24,523,371,34,34,24,10,10,10,10,10,24,2,2,2,24,24,0,2023-12-31 13:20:00,0
5408,5409,5409,5409,2004,24,448,24,146,2004,302,24,157,128,119,24,24,448,302,29,29,24,5,5,5,5,5,27,2,2,2,29,29,0,2023-12-31 13:22:00,0
5535,5536,5535,5535,2033,24,506,24,147,2033,359,24,159,127,120,24,24,506,359,30,30,24,6,6,6,6,5,21,2,2,2,32,32,1,2023-12-31 13:24:00,0
5532,5532,5532,5532,2030,24,515,24,147,2030,368,24,153,128,121,24,24,515,368,29,29,24,5,5,5,5,5,21,2,2,2,25,25,0,2023-12-31 13:26:00,0
5532,5531,5531,5531,2026,24,518,24,152,2026,366,24,158,126,119,24,24,518,366,34,34,24,10,10,10,10,10,21,2,2,2,32,32,0,2023-12-31 13:28:00,0
5552,5552,5552,5552,2042,24,513,24,147,2042,366,24,158,129,121,24,24,513,366,30,30,24,6,6,6,6,5,24,2,2,2,29,29,1,2023-12-31 13:30:00,0
5561,5562,5562,5562,2028,22,552,22,147,2028,405,22,152,129,120,22,22,552,405,29,29,22,5,5,5,5,5,27,2,2,2,23,23,0,2023-12-31 13:32:00,0
5566,5566,5566,5566,2031,24,537,24,148,2031,389,24,163,130,121,24,24,537,389,30,30,24,6,6,6,6,5,27,2,2,2,33,33,1,2023-12-31 13:34:00,0
5572,5571,5571,5571,2032,24,542,24,152,2032,390,24,166,132,120,24,24,542,390,34,34,24,10,10,10,10,10,36,2,2,2,34,34,0,2023-12-31 13:36:00,0
5562,5562,5562,5562,2028,24,538,24,146,2028,392,24,160,129,120,24,24,538,392,29,29,24,5,5,5,5,5,27,2,2,2,31,31,0,2023-12-31 13:38:00,0
5554,5554,5554,5554,2032,24,536,24,148,2032,388,24,152,130,119,24,24,536,388,30,30,24,6,6,6,6,5,33,2,2,2,22,22,1,2023-12-31 13:40:00,0
5459,5460,5460,5460,2032,24,451,24,152,2032,299,24,149,125,118,24,24,451,299,34,34,24,10,10,10,10,10,21,2,2,2,24,24,0,2023-12-31 13:42:00,0
5570,5570,5569,5569,2035,24,544,24,146,2035,398,24,154,130,122,24,24,544,398,29,29,24,5,5,5,5,5,24,2,2,2,24,24,0,2023-12-31 13:44:00,0
5563,5563,5563,5563,2013,24,581,24,147,2013,434,24,160,126,118,24,24,581,434,30,30,24,6,6,6,6,5,24,2,2,2,34,34,1,2023-12-31 13:46:00,0
5567,5567,5567,5567,2024,24,550,24,147,2024,403,24,157,128,119,24,24,550,403,29,29,24,5,5,5,5,5,27,2,2,2,29,29,0,2023-12-31 13:48:00,0
5547,5548,5548,5548,2031,24,530,24,151,2031,379,24,156,125,119,24,24,530,379,34,34,24,10,10,10,10,10,18,2,2,2,31,31,0,2023-12-31 13:50:00,0
5563,5563,5563,5563,2032,24,536,24,148,2032,388,24,161,129,121,24,24,536,388,30,30,24,6,6,6,6,5,24,2,2,2,32,32,1,2023-12-31 13:52:00,0
5478,5476,5476,5476,2023,24,522,24,148,2023,374,24,149,122,119,24,24,522,323,30,30,24,6,6,5,5,5,9,2,2,2,27,27,0,2023-12-31 13:54:00,52
5555,5557,5557,5557,2030,24,539,24,147,2030,392,24,156,126,119,24,24,539,392,30,30,24,6,6,6,6,5,21,2,2,2,30,30,1,2023-12-31 13:56:00,0
5543,5544,5543,5543,2033,24,530,24,152,2033,378,24,149,125,119,24,24,530,378,34,34,24,10,10,10,10,10,18,2,2,2,24,24,0,2023-12-31 13:58:00,0
5465,5465,5465,5465,2036,22,453,22,147,2036,306,22,143,124,121,22,22,453,306,29,29,22,5,5,5,5,5,9,2,2,2,19,19,0,2023-12-31 14:00:00,0
5457,5457,5457,5457,2022,24,453,24,147,2022,306,24,152,129,120,24,24,453,306,30,30,24,6,6,6,6,5,27,2,2,2,23,23,1,2023-12-31 14:02:00,0
5574,5574,5574,5574,2036,24,547,24,152,2036,395,24,162,133,121,24,24,547,395,34,34,24,10,10,10,10,10,36,2,2,2,29,29,0,2023-12-31 14:04:00,0
5607,5605,5605,5605,2039,24,572,24,147,2039,425,24,153,131,119,24,24,572,425,29,29,24,5,5,5,5,5,36,2,2,2,22,22,0,2023-12-31 14:06:00,0
5419,5417,5417,5417,2020,24,442,24,146,2020,296,24,141,127,119,24,24,442,296,29,29,24,6,6,6,6,5,24,2,2,2,14,14,1,2023-12-31 14:08:00,0
5474,5469,5469,5469,2041,24,442,24,146,2041,296,24,153,128,119,24,24,442,296,29,29,24,5,5,5,5,5,27,2,2,2,25,25,0,2023-12-31 14:10:00,0
5576,5585,5585,5585,2041,24,556,24,152,2041,404,24,152,124,120,24,24,556,404,34,34,24,10,10,10,10,10,12,2,2,2,28,28,0,2023-12-31 14:12:00,0
5501,5501,5501,5501,2029,24,487,24,148,2029,339,24,150,124,119,24,24,487,339,30,30,24,6,6,6,6,5,15,2,2,2,26,26,1,2023-12-31 14:14:00,0
5632,5632,5632,5632,2041,24,593,24,146,2041,447,24,158,124,119,24,24,593,447,29,29,24,5,5,5,5,5,15,2,2,2,34,34,0,2023-12-31 14:16:00,0
5563,5564,5563,5563,2040,24,527,24,148,2040,379,24,159,128,120,24,24,527,379,30,30,24,6,6,6,6,5,24,2,2,2,31,31,1,2023-12-31 14:18:00,0
5539,5539,5539,5539,2040,24,612,24,152,2040,460,24,153,129,119,24,24,612,460,34,34,24,10,10,10,10,10,30,2,2,2,24,24,0,2023-12-31 14:20:00,0
5473,5473,5473,5473,2023,24,470,24,147,2023,323,24,154,131,120,24,24,470,323,30,30,24,5,5,5,5,5,33,2,2,2,23,23,0,2023-12-31 14:22:00,0
5553,5553,5553,5553,2030,24,530,24,148,2030,382,24,159,130,120,24,24,530,382,30,30,24,6,6,6,6,5,30,2,2,2,29,29,1,2023-12-31 14:24:00,0
5577,5576,5576,5576,2035,24,554,24,152,2035,402,24,154,128,120,24,24,554,402,34,34,24,10,10,10,10,10,24,2,2,2,26,26,0,2023-12-31 14:26:00,0
5555,5556,5556,5556,2030,24,541,24,147,2030,394,24,151,124,119,24,24,541,394,29,29,24,5,5,5,5,5,15,2,2,2,27,27,0,2023-12-31 14:28:00,0
5527,5527,5526,5526,2023,22,639,22,145,2023,494,22,150,126,119,22,22,639,494,29,29,22,6,6,6,6,5,21,2,2,2,24,24,1,2023-12-31 14:30:00,0
5486,5486,5486,5486,2038,24,458,24,147,2038,311,24,149,126,119,24,24,458,311,29,29,24,5,5,5,5,5,21,2,2,2,23,23,0,2023-12-31 14:32:00,0
5564,5566,5565,5565,2037,24,529,24,152,2037,377,24,165,132,122,24,24,529,377,34,34,24,10,10,10,10,10,30,2,2,2,33,33,0,2023-12-31 14:34:00,0
5488,5488,5488,5488,2034,24,467,24,148,2034,319,24,156,126,119,24,24,467,319,30,30,24,6,6,6,6,5,21,2,2,2,30,30,1,2023-12-31 14:36:00,0
5551,5551,5551,5551,2033,24,519,24,146,2033,373,24,164,131,121,24,24,519,373,29,29,24,5,5,5,5,5,30,2,2,2,33,33,0,2023-12-31 14:38:00,0
5552,5553,5552,5552,2028,24,639,24,153,2028,486,24,153,124,118,24,24,639,486,35,35,24,11,11,11,11,10,18,2,2,2,29,29,1,2023-12-31 14:40:00,0
5548,5547,5547,5547,2026,24,539,24,147,2026,392,24,153,128,119,24,24,539,392,29,29,24,5,5,5,5,5,27,2,2,2,25,25,0,2023-12-31 14:42:00,0
5610,5609,5609,5609,2036,24,584,24,146,2036,438,24,154,130,119,24,24,584,438,29,29,24,5,5,5,5,5,33,2,2,2,24,24,0,2023-12-31 14:44:00,0
5562,5564,5564,5564,2037,24,539,24,148,2037,391,24,149,127,119,24,24,539,391,30,30,24,6,6,6,6,5,24,2,2,2,22,22,1,2023-12-31 14:46:00,0
5520,5519,5519,5519,2032,24,506,24,152,2032,354,24,152,131,118,24,24,506,354,34,34,24,10,10,10,10,10,39,2,2,2,21,21,0,2023-12-31 14:48:00,0
5573,5572,5572,5572,2029,24,549,24,146,2029,403,24,161,125,120,24,24,549,403,29,29,24,5,5,5,5,5,15,2,2,2,36,36,0,2023-12-31 14:50:00,0
5542,5543,5543,5543,2033,24,521,24,148,2033,373,24,155,127,119,24,24,521,373,30,30,24,6,6,6,6,5,24,2,2,2,28,28,1,2023-12-31 14:52:00,0
5545,5546,5546,5546,2023,24,550,24,146,2023,404,24,155,131,120,24,24,550,404,29,29,24,5,5,5,5,5,33,2,2,2,24,24,0,2023-12-31 14:54:00,0
5550,5548,5548,5548,2032,23,525,22,152,2032,373,22,162,128,121,22,22,525,373,34,34,22,10,10,10,10,10,21,2,2,2,34,34,0,2023-12-31 14:56:00,0
5597,5599,5599,5599,2036,23,562,24,147,2036,415,24,165,131,118,24,24,562,415,30,30,24,6,6,6,6,5,39,2,2,2,34,34,1,2023-12-31 14:58:00,0
5560,5560,5560,5560,2034,24,544,24,147,2034,397,24,147,125,119,24,24,544,397,29,29,24,5,5,5,5,5,18,2,2,2,22,22,0,2023-12-31 15:00:00,0
5412,5414,5412,5412,2014,24,440,24,152,2014,288,24,140,121,119,24,24,440,288,35,35,24,11,11,11,11,10,6,2,2,2,19,19,1,2023-12-31 15:02:00,0
5524,5524,5524,5524,2038,24,500,24,147,2038,353,24,151,124,118,24,24,500,353,29,29,24,5,5,5,5,5,18,2,2,2,27,27,0,2023-12-31 15:04:00,1
5433,5431,5431,5431,2030,24,412,24,147,2030,265,24,155,128,120,24,24,412,265,29,29,24,5,5,5,5,5,24,2,2,2,27,27,0,2023-12-31 15:06:00,0
5458,5458,5458,5458,2045,24,424,24,147,2045,277,24,148,128,120,24,24,424,277,30,30,24,6,6,6,6,5,24,2,2,2,20,20,1,2023-12-31 15:08:00,0
5439,5441,5441,5441,2040,24,431,24,152,2040,279,24,137,123,118,24,24,431,279,34,34,24,10,10,10,10,10,15,2,2,2,14,14,0,2023-12-31 15:10:00,0
5475,5475,5475,5475,2038,24,451,24,147,2038,304,24,149,125,119,24,24,451,304,29,29,24,5,5,5,5,5,18,2,2,2,24,24,0,2023-12-31 15:12:00,0
5609,5609,5609,5609,2039,24,576,24,148,2039,428,24,157,131,119,24,24,576,428,30,30,24,6,6,6,6,5,36,2,2,2,26,26,1,2023-12-31 15:14:00,0
5604,5604,5604,5604,2013,24,614,24,145,2013,469,24,162,130,119,24,24,614,469,29,29,24,5,5,5,5,5,33,2,2,2,32,32,0,2023-12-31 15:16:00,0
5609,5609,5609,5609,2034,24,581,24,152,2034,429,24,159,124,118,24,24,581,429,34,34,24,10,10,10,10,10,18,2,2,2,35,35,0,2023-12-31 15:18:00,0
5568,5568,5568,5568,2039,24,535,24,148,2039,387,24,156,133,122,24,24,535,387,30,30,24,6,6,6,6,5,33,2,2,2,23,23,1,2023-12-31 15:20:00,0
5457,5457,5457,5457,2030,24,452,24,147,2030,305,24,148,127,119,24,24,452,305,29,29,24,5,5,5,5,5,24,2,2,2,21,21,0,2023-12-31 15:22:00,0
5515,5515,5515,5515,2039,22,502,22,152,2039,350,22,144,128,120,22,22,502,350,35,35,22,11,11,11,11,10,24,2,2,2,16,16,1,2023-12-31 15:24:00,0
5547,5547,5547,5547,2038,24,510,24,147,2038,363,24,158,128,118,24,24,510,363,29,29,24,5,5,5,5,5,30,2,2,2,30,30,0,2023-12-31 15:26:00,0
5478,5478,5478,5478,2042,24,444,24,147,2042,297,24,150,127,120,24,24,444,297,29,29,24,5,5,5,5,5,21,2,2,2,23,23,0,2023-12-31 15:28:00,0
5525,5523,5523,5523,2038,24,602,24,148,2038,454,24,148,128,120,24,24,602,454,30,30,24,6,6,6,6,5,24,2,2,2,20,20,1,2023-12-31 15:30:00,0
5611,5613,5613,5613,2037,24,579,24,151,2037,428,24,163,128,121,24,24,579,428,34,34,24,10,10,10,10,10,21,2,2,2,35,35,0,2023-12-31 15:32:00,0
5535,5535,5535,5535,2034,24,507,24,147,2034,360,24,157,131,118,24,24,507,360,29,29,24,5,5,5,5,5,39,2,2,2,26,26,0,2023-12-31 15:34:00,0
5526,5525,5525,5525,2032,24,505,24,148,2032,357,24,156,125,120,24,24,505,357,30,30,24,6,6,6,6,5,15,2,2,2,31,31,1,2023-12-31 15:36:00,0
5530,5531,5531,5531,2037,24,499,24,146,2037,353,24,155,125,119,24,24,499,353,29,29,24,5,5,5,5,5,18,2,2,2,30,30,0,2023-12-31 15:38:00,0
5548,5548,5548,5548,2019,24,567,24,151,2019,416,24,152,127,117,24,24,567,416,34,34,24,10,10,10,10,10,30,2,2,2,25,25,0,2023-12-31 15:40:00,0
5465,5465,5465,5465,2030,24,458,24,148,2030,310,24,150,129,121,24,24,458,310,30,30,24,6,6,6,6,5,24,2,2,2,21,21,1,2023-12-31 15:42:00,0
5594,5593,5593,5593,2036,24,569,24,147,2036,422,24,153,126,120,24,24,569,422,29,29,24,5,5,5,5,5,18,2,2,2,27,27,0,2023-12-31 15:44:00,0
