pageResource all api not hava log,the employee does not exist,[isEqualDirectSuperior] fanwei Employee not exist in yid,"isEqualDirectSuperior failed, err=fanweiEmployee not exist in yid",not find dictionary type=<:NUM:>,AuthSessionVali<:updateFanweiEmployee failed:>,[GetWeChatUserInfo] GetWeChatUserInf<:updateFanweiEmployee failed:>,[getOtpKey] GetWeChatUserInf<:updateFanweiEmployee failed:>,"[securitySessionCheck] GetSecuritySessionFromReq failed, err=securecookie: expired timestamp [trace.id=<:SEQ:> <:transactionID:> <:spanID:>",[securitySessionCheck] CreatAndSaveSessio<:updateFanweiEmployee failed:>,"[SimplePost] failed, <:ERRORPost:>",no employee,[UpdateEmployee] <:*:> failed:>,"[updateFanweiEmployee] failed, <:updateEmployeeData:>",timestamp,unknown
0,99,0,0,184,0,0,0,0,0,0,1,0,0,2023-11-20 06:32:54,26
0,1,0,0,23,0,0,0,0,0,0,0,0,0,2023-11-20 06:34:54,0
0,228,748,748,161,0,0,0,0,0,1,1,1,1,2023-11-20 06:36:54,0
0,2,0,0,46,1,0,0,0,0,0,1,0,0,2023-11-20 06:38:54,0
0,148,0,0,207,0,0,0,0,0,0,1,0,0,2023-11-20 06:40:54,26
0,84,748,748,92,0,0,0,0,0,1,0,1,1,2023-11-20 06:42:54,0
0,1,0,0,69,0,0,0,0,0,0,0,0,0,2023-11-20 06:44:54,0
0,229,748,748,115,0,0,0,0,0,1,1,1,1,2023-11-20 06:46:54,0
0,2,0,0,46,0,0,0,0,0,0,1,0,0,2023-11-20 06:48:54,0
0,134,748,748,92,0,0,0,0,0,1,0,1,1,2023-11-20 06:50:54,0
0,98,0,0,207,0,0,0,0,0,0,1,0,0,2023-11-20 06:52:54,26
0,1,0,0,23,0,0,0,0,0,0,0,0,0,2023-11-20 06:54:54,0
0,228,748,748,161,0,0,0,0,0,1,1,1,1,2023-11-20 06:56:54,0
0,1,0,0,69,0,0,0,0,0,0,1,0,0,2023-11-20 06:58:54,0
0,133,0,0,138,0,0,0,0,0,0,0,0,0,2023-11-20 07:00:54,26
0,100,748,748,161,0,0,0,0,0,1,1,1,1,2023-11-20 07:02:54,0
0,1,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-20 07:04:54,0
0,229,0,0,138,0,0,0,0,0,1,1,0,0,2023-11-20 07:06:54,4
0,1,0,0,23,0,0,0,0,0,0,1,0,0,2023-11-20 07:08:54,0
0,132,748,748,184,0,0,0,0,0,0,1,0,0,2023-11-20 07:10:54,0
0,99,0,0,138,1,1,1,1,1,1,0,1,1,2023-11-20 07:12:54,29
0,2,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-20 07:14:54,0
0,228,748,748,138,0,0,0,0,0,1,1,1,1,2023-11-20 07:16:54,0
0,2,0,0,69,0,0,0,0,0,0,1,0,0,2023-11-20 07:18:54,0
0,144,748,748,115,0,0,0,0,0,1,0,1,1,2023-11-20 07:20:54,26
0,88,0,0,138,0,0,0,0,0,0,1,0,0,2023-11-20 07:22:54,0
0,1,0,0,69,0,0,0,0,0,0,0,0,0,2023-11-20 07:24:54,0
0,228,748,748,138,1,0,0,0,0,1,1,1,1,2023-11-20 07:26:54,0
0,2,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-20 07:28:54,0
0,137,0,0,161,0,0,0,0,0,0,2,0,0,2023-11-20 07:30:54,0
0,95,748,748,161,0,0,0,0,0,1,0,1,1,2023-11-20 07:32:54,26
0,2,0,0,23,0,0,0,0,0,0,0,0,0,2023-11-20 07:34:54,0
0,228,748,748,138,0,0,0,0,0,1,1,1,1,2023-11-20 07:36:54,0
0,1,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-20 07:38:54,0
0,144,748,748,138,0,0,0,0,0,1,1,1,1,2023-11-20 07:40:54,26
0,88,0,0,161,0,0,0,0,0,0,1,0,0,2023-11-20 07:42:54,0
0,1,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-20 07:44:54,0
0,228,748,748,161,0,0,0,0,0,1,1,1,1,2023-11-20 07:46:54,0
0,3,0,0,23,0,0,0,0,0,0,0,0,0,2023-11-20 07:48:54,0
0,148,0,0,184,0,0,0,0,0,0,2,0,0,2023-11-20 07:50:54,0
0,83,748,748,115,1,0,0,1,1,1,0,1,1,2023-11-20 07:52:54,26
0,2,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-20 07:54:54,0
0,228,748,748,115,0,0,0,0,0,1,1,1,1,2023-11-20 07:56:54,0
0,1,0,0,69,0,0,0,0,0,0,0,0,0,2023-11-20 07:58:54,0
0,137,748,748,138,0,0,0,0,0,1,1,1,1,2023-11-20 08:00:54,26
0,96,0,0,184,0,0,0,0,0,0,1,0,0,2023-11-20 08:02:54,0
0,4,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-20 08:04:54,0
0,230,0,0,138,0,0,0,0,0,1,1,0,0,2023-11-20 08:06:54,4
0,3,0,0,46,1,3,3,1,1,0,0,0,0,2023-11-20 08:08:54,2
0,135,0,0,161,0,0,0,0,0,0,2,0,0,2023-11-20 08:10:54,0
0,98,748,748,138,0,0,0,0,0,1,0,1,1,2023-11-20 08:12:54,29
0,1,0,0,46,1,2,2,1,1,0,0,0,0,2023-11-20 08:14:54,0
0,229,748,748,138,0,0,0,0,0,1,1,1,1,2023-11-20 08:16:54,0
0,2,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-20 08:18:54,0
0,138,0,0,115,3,1,1,2,2,1,1,0,0,2023-11-20 08:20:54,4
0,94,0,0,184,0,0,0,0,0,0,1,0,0,2023-11-20 08:22:54,28
0,1,0,0,23,0,0,0,0,0,0,0,0,0,2023-11-20 08:24:54,0
0,228,748,748,161,0,0,0,0,0,1,1,1,1,2023-11-20 08:26:54,0
0,1,0,0,46,2,0,0,0,0,0,0,0,0,2023-11-20 08:28:54,0
0,136,0,0,207,0,1,1,1,1,0,1,0,0,2023-11-20 08:30:54,26
0,97,748,748,92,0,0,0,0,0,1,1,1,1,2023-11-20 08:32:54,0
0,1,0,0,69,2,0,0,1,1,0,0,0,0,2023-11-20 08:34:54,0
0,229,748,748,115,1,0,0,0,0,1,1,1,1,2023-11-20 08:36:54,0
0,1,0,0,23,4,3,3,3,3,0,0,0,0,2023-11-20 08:38:54,0
0,128,748,748,184,1,1,1,1,1,1,2,1,1,2023-11-20 08:40:54,0
0,103,0,0,138,2,1,1,1,1,0,0,0,0,2023-11-20 08:42:54,26
0,2,0,0,46,6,1,1,1,1,0,0,0,0,2023-11-20 08:44:54,0
0,228,748,748,138,0,0,0,0,0,1,1,1,1,2023-11-20 08:46:54,0
0,2,0,0,69,0,0,0,0,0,0,0,0,0,2023-11-20 08:48:54,0
0,129,0,0,115,2,1,1,1,1,0,1,0,0,2023-11-20 08:50:54,26
0,103,0,0,161,0,0,0,0,0,1,1,0,0,2023-11-20 08:52:54,4
0,1,0,0,46,3,1,1,1,1,0,0,0,0,2023-11-20 08:54:54,0
0,229,748,748,138,6,6,6,4,4,1,1,1,1,2023-11-20 08:56:54,2
0,1,0,0,23,4,0,0,2,2,0,0,0,0,2023-11-20 08:58:54,0
0,358,0,0,230,4,3,3,3,3,0,2,0,0,2023-11-20 09:00:54,874
0,77,0,0,161,3,3,3,3,3,1,0,0,0,2023-11-20 09:02:54,30
0,3,0,0,23,2,2,2,0,0,0,0,0,0,2023-11-20 09:04:54,0
0,228,748,748,138,2,2,2,3,3,1,1,1,1,2023-11-20 09:06:54,0
0,1,0,0,46,7,4,4,2,2,0,0,0,0,2023-11-20 09:08:54,0
0,158,748,748,138,1,0,0,2,2,1,1,1,1,2023-11-20 09:10:54,26
0,74,0,0,138,3,0,0,3,3,0,1,0,0,2023-11-20 09:12:54,6
0,1,0,0,69,15,4,4,6,6,0,0,0,0,2023-11-20 09:14:54,0
0,228,748,748,138,8,8,8,6,6,1,1,1,1,2023-11-20 09:16:54,0
0,3,0,0,46,10,2,2,3,3,0,0,0,0,2023-11-20 09:18:54,2
0,142,0,0,161,9,9,9,8,8,0,2,0,0,2023-11-20 09:20:54,2
0,89,0,0,161,5,4,4,5,5,1,0,0,0,2023-11-20 09:22:54,34
0,2,0,0,23,8,7,7,9,9,0,0,0,0,2023-11-20 09:24:54,48
0,228,748,748,115,14,7,7,9,9,1,1,1,1,2023-11-20 09:26:54,2
0,1,0,0,69,18,13,13,14,14,0,0,0,0,2023-11-20 09:28:54,192
0,155,0,0,115,19,15,15,13,13,1,1,0,0,2023-11-20 09:30:54,162
0,78,0,0,184,20,13,13,14,14,0,1,0,0,2023-11-20 09:32:54,6
0,1,0,0,46,33,9,9,12,12,0,0,0,0,2023-11-20 09:34:54,0
0,228,748,748,161,11,10,10,7,7,1,1,1,1,2023-11-20 09:36:54,0
0,2,0,0,23,12,7,7,9,9,0,0,0,0,2023-11-20 09:38:54,0
0,150,0,0,161,24,12,12,18,18,0,2,0,0,2023-11-20 09:40:54,15
0,81,748,748,138,19,10,10,12,12,1,0,1,1,2023-11-20 09:42:54,34
0,1,0,0,46,26,19,19,14,14,0,0,0,0,2023-11-20 09:44:54,9
0,229,748,748,138,37,16,16,21,21,1,1,1,1,2023-11-20 09:46:54,10
0,2,0,0,46,28,24,24,23,23,0,0,0,0,2023-11-20 09:48:54,8
0,161,748,748,138,38,21,21,27,27,1,1,1,1,2023-11-20 09:50:54,48
0,71,0,0,161,25,13,13,18,18,0,1,0,0,2023-11-20 09:52:54,6
0,1,0,0,46,30,19,19,26,26,0,0,0,0,2023-11-20 09:54:54,56
0,228,748,748,138,28,16,16,14,14,1,1,1,1,2023-11-20 09:56:54,4
0,1,0,0,46,42,23,23,33,33,0,0,0,0,2023-11-20 09:58:54,210
0,492,0,0,207,38,22,22,23,23,0,2,0,0,2023-11-20 10:00:54,171
27499,753,748,748,161,48,25,25,33,33,1,0,1,1,2023-11-20 10:02:54,21776
9857,123,0,0,69,36,23,23,18,18,0,0,0,0,2023-11-20 10:04:54,7397
0,277,0,0,115,30,33,33,25,25,1,1,0,0,2023-11-20 10:06:54,21
0,1,0,0,46,27,17,17,14,14,0,0,0,0,2023-11-20 10:08:54,36
0,157,748,748,92,33,46,46,31,31,1,1,1,1,2023-11-20 10:10:54,46
0,76,0,0,207,45,20,20,33,33,0,1,0,0,2023-11-20 10:12:54,55
0,1,0,0,23,18,14,14,18,18,0,0,0,0,2023-11-20 10:14:54,22
0,418,748,748,161,15,11,11,13,13,1,1,1,1,2023-11-20 10:16:54,4
0,273,0,0,46,19,12,12,10,10,0,0,0,0,2023-11-20 10:18:54,4
0,227,0,0,138,20,22,22,16,16,0,1,0,0,2023-11-20 10:20:54,46
0,100,748,748,161,16,9,9,7,7,1,1,1,1,2023-11-20 10:22:54,4
0,3,0,0,69,18,12,12,19,19,0,0,0,0,2023-11-20 10:24:54,50
0,234,0,0,115,5,4,4,4,4,1,1,0,0,2023-11-20 10:26:54,4
0,3,0,0,23,7,7,7,7,7,0,0,0,0,2023-11-20 10:28:54,193
0,154,0,0,184,14,7,7,8,8,1,2,0,0,2023-11-20 10:30:54,132
0,79,0,0,138,3,7,7,6,6,0,0,0,0,2023-11-20 10:32:54,32
0,3,0,0,46,4,2,2,4,4,0,0,0,0,2023-11-20 10:34:54,4
0,230,748,748,138,9,3,3,3,3,1,1,1,1,2023-11-20 10:36:54,0
0,4,0,0,69,5,2,2,2,2,0,0,0,0,2023-11-20 10:38:54,0
0,137,0,0,115,8,6,6,6,6,0,1,0,0,2023-11-20 10:40:54,30
0,100,0,0,138,5,3,3,3,3,1,1,0,0,2023-11-20 10:42:54,8
0,2,0,0,69,6,6,6,5,5,0,0,0,0,2023-11-20 10:44:54,2
0,229,748,748,138,7,8,8,7,7,1,1,1,1,2023-11-20 10:46:54,6
0,3,0,0,46,4,5,5,3,3,0,0,0,0,2023-11-20 10:48:54,0
0,157,0,0,161,3,7,7,4,4,0,2,0,0,2023-11-20 10:50:54,13
0,74,0,0,161,4,2,2,1,1,1,0,0,0,2023-11-20 10:52:54,30
0,3,0,0,23,0,0,0,0,0,0,0,0,0,2023-11-20 10:54:54,40
0,230,748,748,138,1,1,1,1,1,1,1,1,1,2023-11-20 10:56:54,0
0,292,0,0,46,5,2,2,1,1,0,0,0,0,2023-11-20 10:58:54,186
0,607,0,0,161,3,5,5,2,2,1,1,0,0,2023-11-20 11:00:54,174
0,565,0,0,138,7,5,5,3,3,0,1,0,0,2023-11-20 11:02:54,4
0,427,0,0,69,5,1,1,1,1,0,0,0,0,2023-11-20 11:04:54,4
0,648,748,748,161,3,2,2,2,2,1,1,1,1,2023-11-20 11:06:54,3
0,225,0,0,23,5,2,2,3,3,0,0,0,0,2023-11-20 11:08:54,1
0,133,0,0,161,2,2,2,0,0,0,2,0,0,2023-11-20 11:10:54,0
0,99,0,0,138,2,3,3,3,3,1,0,0,0,2023-11-20 11:12:54,34
0,2,0,0,46,3,1,1,1,1,0,0,0,0,2023-11-20 11:14:54,0
0,228,748,748,115,4,6,6,3,3,1,1,1,1,2023-11-20 11:16:54,0
0,2,0,0,69,4,2,2,2,2,0,0,0,0,2023-11-20 11:18:54,4
0,149,748,748,115,6,2,2,8,8,1,1,1,1,2023-11-20 11:20:54,32
0,83,0,0,184,4,0,0,0,0,0,1,0,0,2023-11-20 11:22:54,0
0,3,0,0,46,2,5,5,4,4,0,0,0,0,2023-11-20 11:24:54,40
0,230,0,0,161,3,2,2,0,0,1,1,0,0,2023-11-20 11:26:54,4
0,3,0,0,23,4,6,6,3,3,0,0,0,0,2023-11-20 11:28:54,189
0,139,0,0,161,1,1,1,0,0,0,2,0,0,2023-11-20 11:30:54,121
0,99,0,0,138,0,0,0,0,0,1,0,0,0,2023-11-20 11:32:54,30
0,2,0,0,46,4,1,1,2,2,0,0,0,0,2023-11-20 11:34:54,0
0,234,0,0,138,0,0,0,0,0,1,1,0,0,2023-11-20 11:36:54,4
0,2,0,0,46,2,1,1,2,2,0,0,0,0,2023-11-20 11:38:54,3
0,145,748,748,138,1,1,1,0,0,1,1,1,1,2023-11-20 11:40:54,26
0,91,0,0,161,4,4,4,3,3,0,1,0,0,2023-11-20 11:42:54,0
0,3,0,0,46,1,2,2,3,3,0,0,0,0,2023-11-20 11:44:54,2
0,228,748,748,138,1,1,1,0,0,1,1,1,1,2023-11-20 11:46:54,0
0,2,0,0,46,3,0,0,0,0,0,0,0,0,2023-11-20 11:48:54,0
0,137,0,0,207,7,7,7,5,5,0,2,0,0,2023-11-20 11:50:54,32
0,95,748,748,92,5,5,5,5,5,1,0,1,1,2023-11-20 11:52:54,4
0,1,0,0,69,2,1,1,1,1,0,0,0,0,2023-11-20 11:54:54,43
0,230,748,748,115,1,3,3,3,3,1,1,1,1,2023-11-20 11:56:54,0
0,1,0,0,46,1,0,0,0,0,0,0,0,0,2023-11-20 11:58:54,182
0,133,749,749,92,0,1,1,1,1,1,1,1,1,2023-11-20 12:00:54,993
0,100,0,0,253,3,1,1,1,1,0,1,0,0,2023-11-20 12:02:54,34
0,1,0,0,23,1,0,0,1,1,0,0,0,0,2023-11-20 12:04:54,4
0,229,749,749,161,1,1,1,1,1,1,1,1,1,2023-11-20 12:06:54,0
0,1,0,0,69,0,0,0,0,0,0,0,0,0,2023-11-20 12:08:54,0
0,157,0,0,115,1,0,0,0,0,0,1,0,0,2023-11-20 12:10:54,26
0,76,749,749,161,0,2,2,1,1,1,1,1,1,2023-11-20 12:12:54,2
0,1,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-20 12:14:54,0
0,229,749,749,138,0,0,0,0,0,1,1,1,1,2023-11-20 12:16:54,0
0,2,0,0,23,0,0,0,0,0,0,0,0,0,2023-11-20 12:18:54,0
0,143,749,749,207,0,0,0,0,0,0,2,0,0,2023-11-20 12:20:54,0
0,88,0,0,138,2,1,1,1,1,1,0,1,1,2023-11-20 12:22:54,386
0,6,0,0,46,1,1,1,0,0,0,0,0,0,2023-11-20 12:24:54,749
0,229,749,749,138,0,1,1,2,2,1,1,1,1,2023-11-20 12:26:54,4
0,1,0,0,69,0,0,0,0,0,0,0,0,0,2023-11-20 12:28:54,182
0,158,749,749,115,0,0,0,0,0,1,1,1,1,2023-11-20 12:30:54,146
0,75,0,0,138,0,0,0,0,0,0,1,0,0,2023-11-20 12:32:54,0
0,2,0,0,69,0,0,0,0,0,0,0,0,0,2023-11-20 12:34:54,0
0,228,749,749,138,0,2,2,0,0,1,1,1,1,2023-11-20 12:36:54,0
0,3,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-20 12:38:54,0
0,138,0,0,161,1,1,1,1,1,0,1,0,0,2023-11-20 12:40:54,0
0,95,749,749,161,0,0,0,0,0,1,1,1,1,2023-11-20 12:42:54,28
0,8,0,0,23,0,1,1,0,0,0,0,0,0,2023-11-20 12:44:54,0
0,228,749,749,115,0,0,0,0,0,1,1,1,1,2023-11-20 12:46:54,0
0,2,0,0,69,0,0,0,0,0,0,0,0,0,2023-11-20 12:48:54,0
0,160,749,749,138,0,0,0,0,0,1,0,1,1,2023-11-20 12:50:54,28
0,76,0,0,161,0,0,0,0,0,0,2,0,0,2023-11-20 12:52:54,0
0,1,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-20 12:54:54,40
0,228,749,749,161,0,0,0,0,0,1,1,1,1,2023-11-20 12:56:54,0
0,2,0,0,23,0,0,0,0,0,0,0,0,0,2023-11-20 12:58:54,182
0,163,0,0,207,2,0,0,0,0,0,1,0,0,2023-11-20 13:00:54,120
0,69,0,0,115,0,1,1,0,0,1,1,0,0,2023-11-20 13:02:54,31
0,2,0,0,46,3,1,1,1,1,0,0,0,0,2023-11-20 13:04:54,1
0,228,749,749,115,2,0,0,0,0,1,1,1,1,2023-11-20 13:06:54,0
0,1,0,0,69,0,0,0,0,0,0,0,0,0,2023-11-20 13:08:54,0
0,150,749,749,138,1,1,1,2,2,1,0,1,1,2023-11-20 13:10:54,29
0,83,0,0,161,1,0,0,0,0,0,2,0,0,2023-11-20 13:12:54,2
0,1,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-20 13:14:54,0
0,228,749,749,138,0,0,0,0,0,1,1,1,1,2023-11-20 13:16:54,1
0,3,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-20 13:18:54,0
0,160,0,0,161,0,0,0,0,0,0,1,0,0,2023-11-20 13:20:54,0
0,72,749,749,138,4,1,1,1,1,1,1,1,1,2023-11-20 13:22:54,26
0,1,0,0,46,0,1,1,1,1,0,0,0,0,2023-11-20 13:24:54,40
0,229,0,0,138,0,0,0,0,0,1,1,0,0,2023-11-20 13:26:54,4
0,1,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-20 13:28:54,182
0,155,749,749,115,3,1,1,2,2,1,0,1,1,2023-11-20 13:30:54,121
0,78,0,0,184,1,0,0,0,0,0,2,0,0,2023-11-20 13:32:54,27
0,1,0,0,23,0,0,0,0,0,0,0,0,0,2023-11-20 13:34:54,0
0,228,749,749,161,2,3,3,1,1,1,1,1,1,2023-11-20 13:36:54,0
0,1,0,0,46,3,1,1,0,0,0,0,0,0,2023-11-20 13:38:54,0
0,150,0,0,207,5,1,1,2,2,0,0,0,0,2023-11-20 13:40:54,26
0,82,749,749,92,1,0,0,1,1,1,2,1,1,2023-11-20 13:42:54,16
0,1,0,0,69,7,5,5,4,4,0,0,0,0,2023-11-20 13:44:54,3
0,229,749,749,115,3,2,2,2,2,1,1,1,1,2023-11-20 13:46:54,0
0,2,0,0,23,0,0,0,0,0,0,0,0,0,2023-11-20 13:48:54,0
0,153,0,0,184,5,2,2,1,1,1,1,0,0,2023-11-20 13:50:54,8
0,78,0,0,138,1,1,1,1,1,0,1,0,0,2023-11-20 13:52:54,26
0,2,0,0,46,4,6,6,3,3,0,0,0,0,2023-11-20 13:54:54,40
0,228,0,0,138,0,2,2,1,1,1,1,0,0,2023-11-20 13:56:54,6
0,1,0,0,69,2,0,0,1,1,0,0,0,0,2023-11-20 13:58:54,182
0,158,0,0,138,2,1,1,1,1,0,0,0,0,2023-11-20 14:00:54,147
0,75,0,0,161,7,6,6,5,5,1,2,0,0,2023-11-20 14:02:54,20
0,2,0,0,46,3,4,4,3,3,0,0,0,0,2023-11-20 14:04:54,7
0,230,749,749,138,0,0,0,0,0,1,1,1,1,2023-11-20 14:06:54,6
0,4,0,0,23,0,0,0,0,0,0,0,0,0,2023-11-20 14:08:54,0
0,157,0,0,207,1,1,1,1,1,0,1,0,0,2023-11-20 14:10:54,0
0,74,749,749,138,2,3,3,4,4,1,1,1,1,2023-11-20 14:12:54,33
0,3,0,0,23,9,4,4,5,5,0,0,0,0,2023-11-20 14:14:54,0
0,228,749,749,138,4,4,4,5,5,1,1,1,1,2023-11-20 14:16:54,2
0,2,0,0,46,1,0,0,0,0,0,0,0,0,2023-11-20 14:18:54,0
0,156,749,749,138,3,3,3,3,3,1,0,1,1,2023-11-20 14:20:54,29
0,76,0,0,138,3,4,4,2,2,0,2,0,0,2023-11-20 14:22:54,4
0,3,0,0,69,7,2,2,4,4,0,0,0,0,2023-11-20 14:24:54,40
0,228,749,749,138,3,1,1,1,1,1,1,1,1,2023-11-20 14:26:54,0
0,4,0,0,46,3,0,0,0,0,0,0,0,0,2023-11-20 14:28:54,122
0,150,0,0,161,3,4,4,3,3,0,1,0,0,2023-11-20 14:30:54,64
0,82,749,749,161,0,0,0,0,0,1,1,1,1,2023-11-20 14:32:54,144
0,2,0,0,23,1,0,0,0,0,0,0,0,0,2023-11-20 14:34:54,0
0,228,749,749,115,1,1,1,2,2,1,1,1,1,2023-11-20 14:36:54,5
0,2,0,0,69,0,1,1,1,1,0,0,0,0,2023-11-20 14:38:54,0
0,145,749,749,115,3,1,1,1,1,1,0,1,1,2023-11-20 14:40:54,29
0,87,0,0,184,1,2,2,0,0,0,2,0,0,2023-11-20 14:42:54,0
0,2,0,0,46,2,4,4,1,1,0,0,0,0,2023-11-20 14:44:54,0
0,228,749,749,161,0,0,0,0,0,1,1,1,1,2023-11-20 14:46:54,0
49,3,0,0,23,0,0,0,0,0,0,0,0,0,2023-11-20 14:48:54,54
0,152,0,0,161,6,4,4,1,1,0,1,0,0,2023-11-20 14:50:54,2
0,81,0,0,138,1,2,2,1,1,1,1,0,0,2023-11-20 14:52:54,31
0,1,0,0,46,2,2,2,1,1,0,0,0,0,2023-11-20 14:54:54,0
0,229,0,0,138,3,1,1,1,1,1,1,0,0,2023-11-20 14:56:54,44
0,1,0,0,46,2,1,1,3,3,0,0,0,0,2023-11-20 14:58:54,76
0,159,749,749,138,0,0,0,0,0,1,0,1,1,2023-11-20 15:00:54,956
0,82,0,0,184,6,1,1,1,1,0,2,0,0,2023-11-20 15:02:54,168
0,2,0,0,46,2,6,6,3,3,0,0,0,0,2023-11-20 15:04:54,0
0,229,749,749,138,0,0,0,0,0,1,1,1,1,2023-11-20 15:06:54,0
0,2,0,0,46,3,0,0,0,0,0,0,0,0,2023-11-20 15:08:54,0
0,130,0,0,184,1,2,2,0,0,0,1,0,0,2023-11-20 15:10:54,26
0,104,749,749,115,1,0,0,0,0,1,1,1,1,2023-11-20 15:12:54,3
0,1,0,0,69,4,2,2,3,3,0,0,0,0,2023-11-20 15:14:54,2
0,229,749,749,115,2,3,3,1,1,1,1,1,1,2023-11-20 15:16:54,1
0,2,0,0,46,7,3,3,3,3,0,0,0,0,2023-11-20 15:18:54,0
0,164,749,749,92,4,3,3,1,1,1,0,1,1,2023-11-20 15:20:54,1
0,93,0,0,207,1,1,1,2,2,0,2,0,0,2023-11-20 15:22:54,110
0,1,0,0,23,1,0,0,0,0,0,0,0,0,2023-11-20 15:24:54,2
0,228,750,750,161,0,2,2,0,0,1,1,1,1,2023-11-20 15:26:54,44
0,1,0,0,46,6,4,4,2,2,0,0,0,0,2023-11-20 15:28:54,157
0,138,0,0,161,3,2,2,1,1,0,0,0,0,2023-11-20 15:30:54,137
0,96,0,0,138,1,3,3,3,3,1,2,0,0,2023-11-20 15:32:54,202
0,1,0,0,69,13,0,0,0,0,0,0,0,0,2023-11-20 15:34:54,2
0,229,0,0,115,0,2,2,2,2,1,1,0,0,2023-11-20 15:36:54,88
0,1,0,0,23,2,2,2,3,3,0,0,0,0,2023-11-20 15:38:54,0
0,140,750,750,184,1,0,0,1,1,0,1,0,0,2023-11-20 15:40:54,77
0,93,0,0,138,0,1,1,0,0,1,2,1,1,2023-11-20 15:42:54,35
0,3,0,0,46,2,1,1,0,0,0,0,0,0,2023-11-20 15:44:54,4
0,228,0,0,138,3,0,0,0,0,1,1,0,0,2023-11-20 15:46:54,4
0,2,0,0,69,7,2,2,3,3,0,0,0,0,2023-11-20 15:48:54,2
0,147,0,0,92,0,0,0,0,0,0,0,0,0,2023-11-20 15:50:54,30
0,85,750,750,161,5,1,1,2,2,1,2,1,1,2023-11-20 15:52:54,0
0,1,0,0,69,6,3,3,2,2,0,0,0,0,2023-11-20 15:54:54,2
0,228,750,750,138,1,0,0,0,0,1,1,1,1,2023-11-20 15:56:54,42
0,2,0,0,46,0,1,1,0,0,0,0,0,0,2023-11-20 15:58:54,84
0,129,0,0,184,0,0,0,0,0,0,1,0,0,2023-11-20 16:00:54,112
0,103,750,750,207,2,2,2,2,2,1,1,1,1,2023-11-20 16:02:54,2005
0,2,0,0,23,3,0,0,0,0,0,0,0,0,2023-11-20 16:04:54,10
0,228,0,0,138,2,2,2,2,2,1,1,0,0,2023-11-20 16:06:54,4
0,3,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-20 16:08:54,4
0,129,0,0,138,2,2,2,1,1,1,0,0,0,2023-11-20 16:10:54,35
0,105,0,0,138,1,1,1,1,1,0,2,0,0,2023-11-20 16:12:54,3
0,1,0,0,69,0,0,0,0,0,0,0,0,0,2023-11-20 16:14:54,1
0,230,0,0,161,1,1,1,1,1,1,1,0,0,2023-11-20 16:16:54,6
0,3,0,0,23,1,2,2,0,0,0,0,0,0,2023-11-20 16:18:54,1
0,130,0,0,184,0,2,2,0,0,0,1,0,0,2023-11-20 16:20:54,0
0,102,750,750,115,4,0,0,0,0,1,1,1,1,2023-11-20 16:22:54,50
0,2,0,0,46,3,2,2,1,1,0,0,0,0,2023-11-20 16:24:54,13
0,229,0,0,115,1,1,1,0,0,1,1,0,0,2023-11-20 16:26:54,67
0,3,0,0,69,0,0,0,1,1,0,0,0,0,2023-11-20 16:28:54,77
0,128,750,750,115,2,1,1,3,3,1,0,1,1,2023-11-20 16:30:54,165
0,105,0,0,184,0,0,0,0,0,0,2,0,0,2023-11-20 16:32:54,122
0,1,0,0,46,1,0,0,0,0,0,0,0,0,2023-11-20 16:34:54,0
0,228,750,750,138,1,2,2,2,2,1,1,1,1,2023-11-20 16:36:54,2
0,2,0,0,46,1,3,3,2,2,0,0,0,0,2023-11-20 16:38:54,10
0,128,0,0,161,1,1,1,1,1,0,1,0,0,2023-11-20 16:40:54,0
0,103,0,0,138,0,0,0,0,0,1,1,0,0,2023-11-20 16:42:54,54
0,1,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-20 16:44:54,2
0,229,750,750,138,0,0,0,0,0,1,1,1,1,2023-11-20 16:46:54,26
0,2,0,0,46,3,3,3,2,2,0,0,0,0,2023-11-20 16:48:54,3
0,131,750,750,115,0,0,0,0,0,1,0,1,1,2023-11-20 16:50:54,2
0,107,0,0,184,1,0,0,0,0,0,2,0,0,2023-11-20 16:52:54,29
0,3,0,0,23,0,0,0,0,0,0,0,0,0,2023-11-20 16:54:54,0
0,229,750,750,161,0,1,1,1,1,1,1,1,1,2023-11-20 16:56:54,44
0,3,0,0,46,0,0,0,0,0,0,0,0,0,2023-11-20 16:58:54,79
0,156,0,0,230,2,1,1,0,0,0,1,0,0,2023-11-20 17:00:54,138
0,77,0,0,92,1,2,2,1,1,1,1,0,0,2023-11-20 17:02:54,123
